,PVMATH,PVREAD,PVSCIE,PVMCCR,PVMCQN,PVMCSS,PVMCUD,PVMPEM,PVMPFS,PVMPIN,PVMPRE
3374,0,1,1,1,1,1,2,1,1,1,1
3375,1,3,3,3,3,3,4,3,4,4,3
3376,0,2,1,2,2,2,2,2,2,2,2
3377,0,2,3,2,1,1,1,1,1,1,1
3378,1,4,3,3,3,2,3,3,3,3,3
3379,0,1,1,1,1,1,1,2,2,2,1
3380,0,1,1,1,1,1,1,1,1,1,1
3381,0,1,2,3,2,3,2,2,2,2,2
3382,0,2,1,1,1,1,1,1,1,1,1
3383,1,3,3,4,3,3,4,3,3,4,4
3384,1,2,3,3,3,3,3,3,2,3,3
3385,0,1,1,1,1,1,1,1,1,1,1
3386,1,4,4,4,4,4,4,4,4,4,4
3387,0,1,2,3,3,2,2,2,3,2,2
3388,1,3,4,3,3,3,3,4,3,3,4
3389,0,1,2,1,1,1,1,1,1,2,1
3390,1,3,3,4,4,4,4,4,4,4,4
3391,1,2,3,3,3,3,3,3,3,3,3
3392,0,2,1,2,2,2,2,2,2,2,2
3393,0,1,1,1,1,1,1,1,1,1,1
3394,1,3,0,4,3,3,3,3,2,3,3
3395,0,2,2,2,2,2,2,2,2,2,1
3396,0,2,1,1,1,1,1,1,1,1,1
3397,0,1,1,1,1,1,1,1,1,1,1
3398,1,2,2,3,2,3,3,3,3,3,3
3399,1,4,3,3,3,3,4,3,4,4,4
3400,1,3,4,4,4,4,4,4,4,4,4
3401,0,1,1,1,1,1,1,1,1,1,1
3402,0,2,2,1,2,2,2,2,2,2,2
3403,0,1,1,1,1,1,1,1,1,1,1
3404,1,4,4,4,4,4,4,4,3,4,4
3405,1,3,3,4,3,3,3,3,3,2,3
3406,1,4,4,3,4,3,4,3,4,4,4
3407,0,1,1,1,1,1,1,1,1,1,1
3408,1,3,3,3,3,3,3,3,2,2,3
3409,1,4,4,4,4,4,3,4,4,3,4
3410,1,4,4,4,4,4,4,4,4,4,4
3411,1,4,4,4,4,4,4,4,4,4,4
3412,1,2,3,4,3,4,3,3,3,3,3
3413,1,4,4,3,4,4,3,3,4,4,3
3414,0,1,1,1,1,1,1,1,1,1,1
3415,0,1,1,1,1,1,1,1,1,1,1
3416,1,2,3,3,2,3,3,2,3,3,3
3417,0,1,1,1,1,1,1,1,1,1,1
3418,0,1,2,1,2,2,1,1,2,1,2
3419,0,2,1,2,2,1,2,1,2,2,2
3420,1,3,3,2,3,3,3,3,2,2,3
3421,1,3,4,4,4,4,4,4,4,4,4
3422,1,3,3,3,3,3,2,3,3,3,3
3423,0,1,2,2,2,1,1,2,1,1,2
3424,1,4,4,4,4,4,4,4,4,3,4
3425,1,4,4,4,4,4,4,4,4,4,4
3426,0,1,2,2,2,2,3,2,2,2,2
3427,1,4,3,3,3,3,3,3,3,3,3
3428,1,4,4,4,3,3,4,3,3,4,3
3429,0,2,2,2,2,3,2,2,3,2,2
3430,0,1,1,2,2,2,1,2,2,1,2
3431,0,2,2,2,2,2,2,2,2,3,2
3432,1,4,3,4,4,4,4,4,4,4,4
3433,1,3,3,4,4,3,4,4,4,4,4
3434,1,3,3,3,3,3,3,3,3,4,3
3435,0,2,2,2,2,2,3,2,2,2,2
3436,0,3,1,4,2,3,3,2,3,2,3
3437,0,2,2,2,2,2,2,2,3,2,2
3438,1,4,4,4,4,3,4,3,4,4,4
3439,1,3,3,3,4,4,4,4,4,4,3
3440,0,2,2,1,1,2,2,1,2,2,2
3441,1,3,3,3,3,3,3,3,4,3,3
3442,0,2,2,3,3,2,2,3,3,2,2
3443,0,2,1,1,1,1,1,1,1,1,1
3444,0,1,1,1,1,1,0,1,1,1,1
3445,1,4,4,4,4,4,4,4,4,4,4
3446,0,1,1,1,1,1,1,1,1,1,1
3447,0,1,2,2,2,2,2,2,1,2,2
3448,0,1,2,2,2,2,2,2,2,2,2
3449,0,2,3,2,2,2,2,2,2,3,2
3450,0,2,1,1,1,1,1,1,1,1,1
3451,0,1,2,2,2,2,3,2,2,3,3
3452,0,3,3,2,2,1,2,2,1,2,1
3453,1,4,4,3,4,3,4,3,3,4,4
3454,0,2,1,1,2,1,1,2,2,2,2
3455,0,2,2,1,1,1,1,1,1,1,1
3456,0,1,1,1,1,2,1,1,1,1,1
3457,0,1,1,2,1,1,2,2,2,2,1
3458,1,3,2,3,3,3,3,3,2,3,3
3459,1,3,3,3,3,3,4,3,3,4,3
3460,1,4,4,4,4,4,4,4,4,4,4
3461,0,1,1,1,1,1,1,1,1,1,1
3462,1,4,3,3,3,3,3,3,4,3,4
3463,1,4,4,4,4,4,4,4,4,4,4
3464,1,3,4,4,3,3,4,3,4,4,3
3465,1,3,4,4,3,3,3,4,3,4,4
3466,1,4,4,3,4,4,3,4,3,4,3
3467,0,3,2,2,2,2,2,2,2,2,2
3468,0,3,2,2,2,2,3,2,2,2,2
3469,0,1,1,1,2,1,1,1,2,1,1
3470,1,2,1,2,3,2,3,4,3,3,2
3471,0,2,2,2,1,1,2,2,2,2,2
3472,0,1,2,2,2,1,1,1,1,1,1
3473,0,2,3,2,2,2,2,2,2,2,2
3474,1,4,4,4,4,4,4,4,4,4,4
3475,0,2,2,1,1,1,2,1,1,1,1
3476,0,1,1,1,1,1,1,1,1,1,1
3477,0,2,1,1,1,1,1,1,1,1,1
3478,1,2,3,3,3,2,2,3,2,2,2
3479,0,1,1,1,1,1,1,1,1,1,1
3480,0,2,2,2,2,1,2,1,2,1,2
3481,0,1,2,2,2,2,1,2,2,2,2
3482,0,1,1,1,1,1,1,1,1,1,1
3483,1,4,4,4,4,4,4,4,4,4,4
3484,1,2,3,3,2,2,3,2,3,3,2
3485,1,4,3,4,3,3,3,3,3,3,3
3486,1,3,4,3,3,2,4,3,3,3,3
3487,1,3,3,3,3,4,3,3,3,3,3
3488,0,1,1,1,1,1,1,1,1,1,1
3489,1,4,4,4,4,4,4,4,4,4,4
3490,0,1,1,1,1,1,1,1,1,1,1
3491,0,2,2,2,3,2,2,1,2,2,2
3492,0,2,1,2,2,2,2,2,2,2,2
3493,0,2,1,1,1,1,1,1,1,1,1
3494,0,1,2,3,3,2,2,2,3,2,3
3495,1,4,4,4,4,4,4,4,4,4,4
3496,0,1,1,1,1,2,1,1,1,1,1
3497,1,4,4,4,4,4,4,4,4,4,4
3498,1,3,4,4,4,4,4,4,4,4,4
3499,1,4,4,4,4,4,4,4,4,4,4
3500,0,3,2,2,2,2,1,1,1,2,1
3501,1,4,4,4,3,3,4,3,3,3,4
3502,1,3,4,3,3,3,3,4,3,3,3
3503,0,2,2,2,2,2,1,2,2,1,2
3504,1,3,4,4,4,4,4,4,4,4,4
3505,0,1,1,1,2,1,1,2,1,1,2
3506,0,1,1,2,2,1,3,2,2,1,2
3507,0,2,1,2,1,2,1,1,1,1,1
3508,0,1,1,1,1,1,1,1,1,1,1
3509,0,1,2,2,2,1,1,1,1,1,2
3510,0,2,4,2,2,2,3,2,3,3,3
3511,1,3,3,3,3,3,3,3,2,3,3
3512,1,4,4,4,4,4,4,4,4,4,4
3513,0,1,1,1,1,1,1,1,1,1,1
3514,0,1,1,1,1,1,1,1,1,1,1
3515,0,1,1,1,1,1,1,1,1,1,1
3516,1,4,4,4,4,4,4,4,4,4,4
3517,1,4,4,4,4,4,4,4,4,4,4
3518,0,1,1,1,1,1,1,1,1,1,1
3519,1,2,2,3,3,3,3,3,3,3,3
3520,1,2,2,3,3,3,3,3,3,3,3
3521,0,3,2,1,1,1,2,2,2,1,1
3522,0,1,1,1,1,1,1,1,1,1,1
3523,1,3,2,3,3,2,3,2,2,3,2
3524,1,4,4,4,3,4,4,4,3,4,3
3525,1,4,4,4,4,4,4,4,4,4,4
3526,1,3,3,3,3,3,3,3,3,3,3
3527,0,2,3,2,2,2,2,2,2,2,3
3528,1,2,3,3,3,4,3,3,3,3,4
3529,0,1,1,1,1,1,1,1,1,1,1
3530,1,3,3,3,3,3,3,3,3,3,4
3531,1,4,4,4,4,4,4,4,4,4,4
3532,1,2,4,3,2,2,2,2,2,2,2
3533,1,3,2,4,4,3,3,4,4,3,3
3534,1,3,3,3,3,3,3,4,3,3,3
3535,1,1,2,3,3,2,2,3,3,3,3
3536,1,3,3,3,4,4,3,3,3,3,4
3537,0,1,1,1,1,1,1,1,1,1,1
3538,0,1,1,1,1,1,1,1,1,1,1
3539,0,1,2,3,3,3,2,2,2,2,2
3540,1,4,4,4,4,3,4,4,4,4,4
3541,0,1,1,1,1,1,1,1,1,1,1
3542,0,1,1,1,2,2,1,2,1,2,2
3543,1,2,2,3,2,3,2,3,3,2,3
3544,0,2,1,2,2,1,2,2,2,2,2
3545,0,1,1,1,1,1,1,1,1,1,2
3546,1,4,4,3,2,3,3,3,3,3,3
3547,1,4,4,4,4,4,4,4,4,4,4
3548,0,2,2,2,2,1,1,2,1,2,2
3549,1,3,4,4,3,3,3,3,3,3,3
3550,1,4,4,4,4,4,4,4,4,4,4
3551,1,4,4,4,4,4,4,4,4,4,4
3552,1,4,3,3,4,3,3,3,3,2,3
3553,1,3,3,3,3,3,3,3,3,3,3
3554,0,2,1,1,1,1,1,1,1,1,1
3555,1,4,4,4,4,4,4,4,4,4,4
3556,1,3,2,3,3,3,3,3,3,3,3
3557,0,1,1,1,1,1,1,1,1,1,1
3558,0,3,3,2,2,2,2,2,2,2,2
3559,0,4,2,2,3,4,3,2,3,3,3
3560,0,2,2,2,2,2,2,2,2,2,2
3561,1,2,2,3,3,2,2,3,3,2,3
3562,0,1,1,1,1,1,2,1,1,1,1
3563,0,1,1,1,1,1,1,1,1,1,1
3564,0,2,3,2,2,3,3,3,3,3,3
3565,1,4,3,4,4,4,4,4,4,4,4
3566,0,3,2,2,2,2,1,1,2,2,2
3567,1,4,2,3,4,4,4,4,4,4,4
3568,0,2,2,2,2,2,1,2,2,1,2
3569,1,4,3,3,3,4,3,4,3,4,3
3570,1,4,4,4,4,3,4,4,3,3,4
3571,0,1,1,1,1,1,1,1,1,1,1
3572,0,2,1,1,1,1,1,1,1,1,1
3573,1,4,4,4,4,4,4,4,4,4,4
3574,0,2,2,2,2,2,2,2,2,2,2
3575,1,2,3,3,2,3,3,2,2,3,3
3576,1,4,3,3,3,3,3,3,2,3,3
3577,1,3,3,3,3,3,3,3,3,3,4
3578,1,3,3,3,2,2,3,3,2,2,2
3579,0,2,2,2,2,2,2,2,3,2,2
3580,0,2,2,2,2,2,2,2,2,2,2
3581,1,2,2,3,3,3,3,3,4,4,3
3582,1,3,4,3,4,3,4,4,3,3,3
3583,1,4,4,4,4,3,4,4,4,4,3
3584,0,1,1,1,1,1,1,1,1,2,1
3585,0,2,2,1,1,1,1,2,1,1,1
3586,0,2,2,1,1,1,2,1,1,1,2
3587,1,3,2,2,3,2,3,2,3,2,3
3588,0,3,2,2,2,2,2,2,2,2,2
3589,1,3,1,3,3,3,3,3,3,3,2
3590,0,1,1,1,1,1,1,1,1,1,1
3591,0,1,1,1,1,1,1,1,1,1,1
3592,0,2,2,1,1,1,2,2,2,1,1
3593,0,3,2,2,2,2,2,2,2,2,2
3594,1,4,3,3,3,3,4,3,4,3,3
3595,1,4,3,3,3,3,3,3,3,3,4
3596,1,4,4,4,4,4,4,4,4,4,4
3597,0,1,1,1,1,1,1,1,1,1,1
3598,0,1,1,1,1,1,1,1,1,1,1
3599,1,2,2,3,3,3,3,3,3,3,3
3600,0,3,3,2,2,2,2,2,2,3,2
3601,1,2,0,3,3,2,2,3,2,3,3
3602,1,3,3,3,2,2,2,3,2,3,2
3603,1,4,4,4,3,4,4,4,3,4,4
3604,1,3,3,3,3,3,3,3,3,3,3
3605,1,3,3,4,4,4,4,4,4,3,4
3606,1,4,4,4,4,4,4,4,4,4,4
3607,1,4,3,3,3,2,3,3,2,3,3
3608,1,4,3,3,4,4,3,4,4,3,4
3609,1,4,4,4,4,4,4,4,4,4,4
3610,0,2,2,2,2,2,2,3,2,2,2
3611,0,1,1,2,1,1,1,2,1,1,1
3612,0,3,2,2,2,1,2,2,1,2,2
3613,0,2,2,1,1,2,1,1,2,1,1
3614,0,1,2,2,2,3,1,2,2,2,2
3615,0,1,1,1,1,1,1,1,1,1,1
3616,0,2,1,2,1,1,2,2,1,2,2
3617,0,2,2,2,2,1,2,2,1,2,1
3618,0,3,3,2,2,3,2,2,3,3,3
3619,1,4,4,3,3,3,4,4,4,4,3
3620,0,1,1,1,1,1,1,2,1,1,1
3621,0,1,1,1,1,2,1,1,1,1,1
3622,0,1,2,2,2,3,2,2,1,2,2
3623,1,3,3,3,3,2,3,4,3,3,3
3624,1,4,3,2,3,3,3,3,3,3,3
3625,0,1,2,2,2,2,1,1,2,2,2
3626,1,4,4,4,4,4,4,4,3,4,4
3627,0,2,2,2,2,2,2,2,2,2,2
3628,0,2,3,2,2,2,2,2,2,2,2
3629,1,3,2,3,2,3,3,2,3,3,3
3630,1,4,4,4,4,3,4,4,3,4,3
3631,1,3,3,3,3,4,3,3,3,3,3
3632,0,2,2,2,2,2,2,2,2,2,2
3633,1,2,2,3,3,3,3,2,2,2,3
3634,1,3,3,3,3,3,3,3,3,3,3
3635,1,4,4,4,4,3,3,4,4,4,3
3636,1,4,4,4,4,4,4,4,4,4,4
3637,0,2,2,1,1,1,1,1,1,1,2
3638,0,1,1,1,1,1,1,1,1,1,1
3639,1,4,4,4,4,3,4,4,4,4,4
3640,1,3,4,3,4,4,3,4,3,4,4
3641,0,1,1,2,1,1,1,1,1,1,2
3642,1,2,4,4,4,4,4,4,4,4,4
3643,0,1,2,1,1,1,1,1,1,1,1
3644,1,4,3,3,3,3,3,3,3,3,4
3645,0,1,1,1,1,1,1,1,1,1,1
3646,1,3,3,4,4,3,4,4,4,4,4
3647,0,1,1,2,2,1,1,2,1,1,1
3648,1,4,3,2,3,3,3,3,3,3,3
3649,1,4,4,4,4,4,4,4,4,4,4
3650,1,3,2,3,3,3,3,3,3,3,3
3651,0,1,1,2,2,2,2,2,2,2,2
3652,1,2,4,4,4,4,3,3,3,3,4
3653,1,4,4,4,4,4,4,4,4,4,4
3654,0,2,1,2,1,2,2,1,2,2,2
3655,0,1,1,1,1,1,1,1,1,1,1
3656,1,3,3,3,2,3,2,3,2,2,2
3657,0,2,2,2,2,2,2,2,2,2,2
3658,1,4,4,4,4,4,4,4,4,4,4
3659,0,2,2,2,3,2,2,2,2,2,2
3660,0,1,1,1,1,1,1,1,1,1,1
3661,1,4,3,3,3,3,3,3,0,2,3
3662,1,3,3,3,3,3,3,3,3,2,3
3663,0,3,2,3,2,3,2,2,3,2,3
3664,0,1,1,1,1,1,1,1,1,1,1
3665,0,1,1,1,1,1,2,1,2,1,1
3666,1,3,4,3,3,2,3,3,3,3,3
3667,1,3,3,3,3,4,3,3,4,3,4
3668,0,3,2,2,2,2,2,2,2,2,2
3669,0,2,2,3,2,3,2,2,3,2,3
3670,1,4,3,3,3,3,3,3,3,3,3
3671,0,1,1,2,1,1,2,2,2,2,1
3672,1,2,4,3,4,4,4,3,4,4,4
3673,1,4,4,4,4,3,4,4,3,4,4
3674,0,2,2,2,2,2,2,1,2,2,2
3675,0,2,1,1,1,2,1,2,1,1,1
3676,0,2,1,2,2,3,2,2,2,2,2
3677,0,1,1,2,2,2,2,2,2,2,2
3678,1,4,4,3,4,3,4,4,4,4,4
3679,0,1,1,1,1,1,1,1,1,1,1
3680,1,3,3,3,3,4,3,3,3,3,4
3681,0,1,1,1,1,1,1,1,1,1,1
3682,1,4,4,4,4,4,4,4,4,4,4
3683,1,3,3,3,3,3,3,3,3,3,3
3684,0,1,2,2,2,2,1,2,2,2,2
3685,0,2,3,2,2,2,2,2,3,2,3
3686,1,4,4,4,4,4,4,4,4,4,4
3687,0,1,1,1,1,1,1,1,1,1,1
3688,1,4,4,4,4,4,4,4,4,4,4
3689,0,1,1,1,1,1,1,1,1,1,1
3690,1,2,2,2,3,2,3,3,3,3,3
3691,0,3,3,2,2,2,2,2,2,2,2
3692,1,4,4,4,3,4,4,3,4,3,4
3693,1,4,4,4,4,4,4,4,4,4,4
3694,1,3,2,2,3,3,2,2,2,2,2
3695,1,3,3,3,3,3,2,3,3,3,3
3696,1,3,3,4,4,4,4,4,4,3,4
3697,0,2,3,2,2,1,2,2,2,2,2
3698,1,3,4,3,4,3,4,4,3,0,4
3699,0,2,1,1,1,1,1,1,1,1,1
3700,0,2,1,1,1,1,1,1,2,2,1
3701,0,1,1,1,1,1,1,1,1,1,1
3702,1,2,3,3,2,2,3,2,3,3,2
3703,0,3,2,2,2,2,2,2,2,2,2
3704,0,1,1,1,1,1,1,1,1,1,1
3705,1,2,3,3,3,3,3,3,3,3,3
3706,1,2,2,2,2,2,3,2,3,3,2
3707,1,3,3,4,4,4,4,4,4,4,4
3708,0,1,1,2,2,2,1,2,1,1,2
3709,0,1,1,1,1,1,1,2,1,1,1
3710,0,1,1,1,1,1,1,1,1,1,1
3711,0,3,3,2,2,2,3,2,2,2,3
3712,0,1,1,2,2,2,2,2,2,2,2
3713,0,1,1,1,1,2,1,1,1,1,2
3714,1,4,3,3,3,3,4,4,3,4,4
3715,1,3,3,3,4,4,3,4,4,4,3
3716,0,1,1,1,1,1,1,1,1,1,1
3717,0,1,1,1,1,1,1,1,1,1,1
3718,1,4,4,4,4,3,4,3,4,4,3
3719,0,3,2,2,2,1,2,2,1,2,1
3720,0,1,1,1,1,1,1,1,1,1,1
3721,1,3,2,3,3,3,3,3,3,3,3
3722,0,1,1,1,1,1,1,1,1,1,1
3723,0,1,1,1,2,2,2,1,1,2,1
3724,0,1,2,2,1,2,1,2,1,2,2
3725,1,3,3,4,4,4,4,3,4,3,4
3726,0,1,1,1,1,1,1,1,1,1,1
3727,0,1,1,1,1,2,1,1,1,1,1
3728,0,1,1,1,1,1,1,1,1,1,1
3729,0,2,1,2,2,2,2,2,2,2,2
3730,0,3,3,3,2,3,3,2,2,3,3
3731,1,4,4,3,4,3,4,3,4,4,3
3732,0,3,2,2,2,2,2,2,2,1,2
3733,0,1,1,1,1,1,1,1,1,1,2
3734,0,1,1,1,1,1,1,1,1,1,1
3735,0,1,1,1,1,1,1,1,1,1,1
3736,0,1,1,2,2,2,2,2,2,2,2
3737,1,4,4,3,3,3,3,3,3,3,3
3738,1,4,3,3,3,4,3,4,4,3,4
3739,0,1,1,1,1,1,1,1,1,1,1
3740,0,2,2,1,1,1,1,1,1,1,1
3741,1,3,4,4,4,4,4,4,4,4,4
3742,1,2,3,3,2,3,3,3,2,2,3
3743,1,4,4,4,4,4,4,4,4,4,4
3744,1,3,3,2,2,3,3,3,2,3,3
3745,1,4,4,4,4,4,4,4,4,4,4
3746,1,3,4,4,4,3,3,3,4,4,4
3747,1,3,4,4,4,4,4,4,4,4,4
3748,0,1,1,1,1,1,1,1,1,1,1
3749,0,3,2,2,2,2,2,2,2,3,2
3750,0,1,1,1,1,1,1,1,1,1,1
3751,1,2,3,4,4,4,4,4,4,4,4
3752,1,3,4,4,4,3,4,3,4,4,4
3753,1,3,2,3,2,2,3,2,2,3,2
3754,0,1,2,2,2,2,2,2,2,2,2
3755,0,2,2,2,2,2,2,2,2,2,2
3756,0,1,1,1,1,1,1,1,1,1,1
3757,0,2,2,2,2,2,2,2,2,2,2
3758,0,1,1,1,1,1,1,1,1,1,1
3759,0,1,1,1,1,1,1,1,1,1,1
3760,0,2,1,1,1,1,1,1,1,1,1
3761,1,4,3,3,3,4,3,3,3,3,4
3762,1,3,4,3,4,3,3,4,3,4,3
3763,1,2,3,3,3,3,3,3,3,3,3
3764,0,1,1,1,1,2,1,2,1,1,2
3765,0,2,1,2,2,3,2,2,3,2,2
3766,1,4,4,4,4,4,4,4,4,4,4
3767,0,2,3,3,2,2,2,3,3,2,3
3768,0,3,3,2,2,1,2,2,2,2,2
3769,1,1,3,3,2,3,2,2,2,2,2
3770,0,1,1,1,1,1,1,1,1,1,1
3771,1,4,3,3,3,3,3,3,4,3,3
3772,0,2,1,1,1,1,1,1,1,1,1
3773,1,3,3,3,3,3,3,3,3,3,3
3774,0,2,1,2,2,1,1,2,1,2,1
3775,0,1,1,1,1,1,1,1,1,1,1
3776,1,2,3,3,4,3,4,4,4,4,3
3777,1,4,4,3,4,4,4,3,3,4,4
3778,0,1,1,1,1,1,1,1,1,1,1
3779,0,3,2,2,2,2,3,2,2,3,2
3780,1,4,4,4,4,4,4,4,4,4,4
3781,1,4,4,4,4,4,3,4,3,4,4
3782,0,3,2,2,2,3,3,2,2,2,3
3783,1,4,4,3,4,4,3,4,4,3,3
3784,1,3,4,3,3,2,3,3,2,3,3
3785,1,2,3,3,3,2,3,3,3,3,3
3786,1,4,4,4,4,4,4,4,4,4,4
3787,0,3,3,3,3,2,4,3,3,3,2
3788,1,4,4,4,4,4,4,3,4,4,4
3789,1,4,4,4,4,4,4,4,4,4,4
3790,0,2,2,2,2,2,2,2,2,3,2
3791,0,1,2,1,1,1,1,1,1,1,1
3792,1,4,4,4,4,4,4,4,4,4,4
3793,1,2,2,2,3,4,3,3,3,2,3
3794,1,4,4,4,4,4,4,4,4,4,4
3795,1,3,3,3,3,3,4,3,3,3,3
3796,1,4,4,4,4,4,4,4,4,4,4
3797,0,2,3,3,2,2,2,3,2,2,3
3798,0,3,3,2,2,2,2,2,2,1,2
3799,0,1,1,1,1,1,1,1,1,1,1
3800,0,2,1,1,1,1,2,1,1,1,1
3801,1,4,4,3,3,3,3,3,3,4,3
3802,0,3,2,2,2,2,3,2,2,3,2
3803,1,1,3,3,3,2,3,3,3,3,3
3804,1,2,2,3,2,3,0,3,3,2,3
3805,1,3,3,4,4,4,4,4,4,4,4
3806,0,3,3,2,2,2,3,2,2,2,2
3807,1,3,4,3,3,3,3,4,3,4,3
3808,0,1,1,1,1,1,1,1,1,1,1
3809,1,4,4,4,4,4,4,4,4,4,4
3810,0,1,1,1,1,1,1,1,1,1,1
3811,1,3,3,3,3,3,4,4,4,3,4
3812,1,2,3,3,3,3,3,3,3,3,3
3813,0,2,3,2,2,2,3,2,2,2,2
3814,1,3,4,4,4,4,3,4,3,3,4
3815,0,2,2,2,2,2,3,2,2,2,2
3816,1,4,4,4,4,4,4,4,4,4,4
3817,0,1,1,1,1,1,1,1,1,1,1
3818,1,3,3,3,3,4,3,4,3,3,4
3819,0,1,1,1,1,1,1,1,1,1,1
3820,1,3,4,3,3,3,3,2,3,2,3
3821,1,3,4,4,3,4,3,4,4,4,3
3822,0,1,1,1,1,1,1,1,1,1,1
3823,0,1,1,1,1,1,1,1,1,1,1
3824,1,4,4,4,4,4,4,4,4,4,4
3825,0,1,1,1,1,1,1,1,1,1,1
3826,0,1,1,1,1,1,1,1,1,1,1
3827,1,4,4,3,3,4,4,4,4,4,3
3828,1,3,2,3,4,2,2,3,3,3,3
3829,0,1,1,1,1,1,1,1,1,1,1
3830,1,3,3,3,4,4,3,3,3,3,4
3831,1,3,4,4,4,3,3,4,4,4,4
3832,1,4,4,4,4,4,4,4,4,4,4
3833,0,2,1,1,1,1,1,1,1,1,1
3834,0,3,2,2,2,2,2,2,2,2,2
3835,1,3,3,4,4,4,3,3,3,3,3
3836,1,4,2,4,3,3,4,3,3,3,3
3837,0,1,1,1,1,1,1,1,1,1,1
3838,1,4,4,4,4,4,4,4,4,4,4
3839,1,2,2,3,2,3,3,2,3,3,3
3840,1,3,3,4,4,4,4,4,3,3,3
3841,0,0,2,2,2,1,2,2,2,2,2
3842,0,1,1,1,1,1,1,1,1,2,1
3843,1,4,3,3,4,3,3,4,3,3,3
3844,1,2,2,3,2,2,3,3,3,2,2
3845,0,1,1,1,1,1,1,1,1,1,1
3846,0,3,3,3,3,3,3,3,3,2,3
3847,1,3,4,3,4,4,4,4,4,3,3
3848,1,3,3,3,3,4,3,3,3,3,3
3849,0,4,3,2,2,3,2,2,1,2,2
3850,0,3,3,2,2,2,2,3,3,3,2
3851,1,4,4,4,4,4,4,4,4,4,4
3852,0,1,1,1,1,1,1,1,1,1,1
3853,0,2,2,2,2,2,2,2,2,3,2
3854,0,2,2,2,2,2,2,2,2,2,2
3855,0,1,1,1,1,1,1,1,1,1,1
3856,1,4,4,4,4,4,4,4,4,4,4
3857,1,3,3,3,3,3,3,3,3,3,3
3858,0,2,2,2,2,3,2,2,2,2,2
3859,0,2,1,1,1,2,2,1,2,1,1
3860,0,2,2,2,2,1,2,2,2,2,2
3861,0,1,1,1,1,1,1,1,1,1,1
3862,0,2,1,1,1,1,1,1,1,1,1
3863,0,1,1,1,1,1,1,1,1,1,1
3864,0,2,2,2,2,2,2,2,2,2,2
3865,0,1,1,1,1,1,1,1,1,1,1
3866,1,2,3,3,3,3,3,3,2,3,3
3867,0,1,1,1,2,1,1,2,1,2,1
3868,0,2,2,2,3,2,3,2,2,2,2
3869,1,4,4,4,3,3,4,3,4,4,3
3870,1,4,4,4,4,4,3,4,4,4,4
3871,0,2,2,1,2,2,2,2,2,1,1
3872,1,3,3,3,3,3,3,3,3,3,3
3873,0,2,2,2,2,2,2,3,3,2,3
3874,0,2,2,2,2,2,2,3,2,2,2
3875,1,3,4,4,4,4,4,4,4,4,4
3876,0,2,2,2,2,2,2,2,2,2,2
3877,0,3,3,3,3,3,3,3,3,2,3
3878,0,1,1,1,1,1,1,1,1,1,1
3879,1,3,4,4,4,4,4,4,4,4,4
3880,0,4,2,3,2,2,2,2,2,2,2
3881,1,3,4,4,4,4,4,4,4,4,4
3882,1,3,3,4,3,3,3,4,4,3,3
3883,0,2,2,1,1,2,1,1,2,1,1
3884,1,3,3,3,3,3,3,3,4,3,3
3885,1,2,3,3,3,4,3,3,3,3,3
3886,1,3,3,2,3,3,3,2,3,3,3
3887,1,4,4,4,4,4,4,4,4,4,4
3888,1,3,4,4,4,4,4,4,4,4,4
3889,1,3,3,4,3,3,4,3,4,3,3
3890,0,1,1,1,1,1,1,1,1,1,1
3891,1,3,3,3,3,2,2,3,3,3,3
3892,1,4,4,4,4,4,4,4,4,4,4
3893,0,2,1,2,2,2,2,2,2,2,2
3894,0,1,1,2,1,1,2,2,1,2,1
3895,0,1,1,1,1,1,1,1,1,1,1
3896,0,1,1,1,1,1,1,1,1,1,1
3897,0,1,1,1,1,1,1,1,1,1,1
3898,0,1,1,1,1,1,1,1,1,1,1
3899,1,4,3,4,4,4,4,4,4,4,4
3900,0,3,3,3,3,3,3,2,2,3,2
3901,0,1,1,1,1,1,1,1,1,1,1
3902,0,3,2,2,1,1,1,1,2,2,1
3903,1,4,4,4,4,3,4,4,3,3,4
3904,1,3,3,3,3,4,3,3,3,3,3
3905,1,4,4,4,4,4,4,4,4,4,4
3906,0,2,2,2,2,2,1,2,1,2,1
3907,0,1,2,2,2,2,2,2,2,2,2
3908,1,3,4,4,4,4,4,4,4,4,4
3909,0,3,2,1,2,2,2,2,1,2,1
3910,1,3,4,3,3,3,3,3,3,3,2
3911,1,4,3,3,3,4,3,4,3,3,3
3912,1,4,3,4,4,4,4,4,4,4,4
3913,0,1,1,1,1,1,1,1,1,1,1
3914,0,1,1,1,1,1,1,1,1,1,1
3915,1,4,4,4,4,4,4,4,4,4,4
3916,1,3,3,3,3,3,3,3,3,3,3
3917,0,3,2,2,2,2,2,2,2,2,2
3918,0,1,1,2,2,2,2,2,2,2,2
3919,1,3,4,4,4,3,4,3,4,4,4
3920,0,1,2,2,2,1,2,1,1,1,1
3921,0,1,1,1,1,2,1,1,1,1,1
3922,1,3,3,3,3,3,2,3,3,3,3
3923,1,2,3,3,0,3,3,3,3,3,3
3924,0,2,2,2,2,2,3,2,2,3,2
3925,1,2,3,3,3,3,3,3,3,3,3
3926,0,3,3,2,2,2,2,2,2,2,2
3927,0,2,1,2,1,2,1,1,2,2,1
3928,0,1,2,1,1,2,1,2,1,1,1
3929,0,1,1,1,1,1,1,1,1,1,1
